organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	identificationRemarks	scientificName	scientificNameID	taxonRank	occurrenceID	materialSampleID
17077	present	Hugo Gante	eDNA expeditions citizen science sampling	56083	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Artiodactyla	Suidae	Sus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KU556691,AY920912,KM998967,GQ338944,AY574047,KT279759,KC208030,GQ338946,GQ338945,AY243488, identities 100,100,99.6,99.6,99.2,99.2,99.2,99.2,99.2,99.2, taxonomy Sus_scrofa,Sus_philippensis_x_Sus_barbatus,Sus_scrofa,Sus_barbatus,Sus_scrofa,Sus_scrofa,Sus_scrofa,Sus_celebensis,Sus_verrucosus,Sus_scrofa, consensus Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus_scrofa.	Sus scrofa	urn:lsid:marinespecies.org:taxname:1469456	species	asv.6_EE0093	EE0093
15408	present	Hugo Gante	eDNA expeditions citizen science sampling	32091	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 100,100,100,100,100,100,100,100,100,100, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0126	EE0126
13534	present	Hugo Gante	eDNA expeditions citizen science sampling	44990	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.173_EE0067	EE0067
13413	present	Hugo Gante	eDNA expeditions citizen science sampling	334384	DNA Sequence reads	DNA Sequence reads	Chordata	Aves	Galliformes	Phasianidae	Gallus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KT626858,AP006746,GU261696,MZ040972,MZ040970,GU261693,GU261683,KF908855,MH879470,KY039427, identities 100,100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Gallus_gallus,Gallus_sonneratii,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus, consensus Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus.	Gallus gallus	urn:lsid:marinespecies.org:taxname:1463738	species	asv.3_EE0085	EE0085
11758	present	Hugo Gante	eDNA expeditions citizen science sampling	44990	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.175_EE0067	EE0067
9601	present	Hugo Gante	eDNA expeditions citizen science sampling	59970	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.91;0.91;0.91;0.91;0.91;0.91. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.7_EE0068	EE0068
8975	present	Hugo Gante	eDNA expeditions citizen science sampling	35927	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Amphibia;Anura;Microhylidae;Elachistocleis;Elachistocleis_piauiensis, confidences 1;0.61;0.18;0.17;0.03;0.01;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.572_EE0070	EE0070
8763	present	Hugo Gante	eDNA expeditions citizen science sampling	125206	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OR438626,JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.8_EE0073	EE0073
8522	present	Hugo Gante	eDNA expeditions citizen science sampling	36627	DNA Sequence reads	DNA Sequence reads	Chordata	Aves	Galliformes	Phasianidae	Gallus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KT626858,AP006746,GU261696,MZ040972,MZ040970,GU261693,GU261683,KF908855,MH879470,KY039427, identities 100,100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Gallus_gallus,Gallus_sonneratii,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus,Gallus_gallus, consensus Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Gallus;Gallus_gallus.	Gallus gallus	urn:lsid:marinespecies.org:taxname:1463738	species	asv.3_EE0069	EE0069
6437	present	Hugo Gante	eDNA expeditions citizen science sampling	169572	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.99;0.99;0.99;0.99;0.99;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.4_EE0089	EE0089
5924	present	Hugo Gante	eDNA expeditions citizen science sampling	56083	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga_highlandica, confidences 1;0.16;0.12;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.574_EE0093	EE0093
5518	present	Hugo Gante	eDNA expeditions citizen science sampling	36627	DNA Sequence reads	DNA Sequence reads						Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Aves;Apterygiformes;Apterygidae;Apteryx;Apteryx_owenii, confidences 1;0.59;0.1;0.03;0.03;0.03;0.01. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.575_EE0069	EE0069
4768	present	Hugo Gante	eDNA expeditions citizen science sampling	133076	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.99;0.99;0.99;0.99;0.99;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.4_EE0088	EE0088
4722	present	Hugo Gante	eDNA expeditions citizen science sampling	334384	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Osmeriformes	Osmeridae	Osmerus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Osmerus;Osmerus_eperlanus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KJ128848,KC441983,MH238073,MH370837, identities 100,100,99.6,97.4, taxonomy Osmerus_eperlanus,Osmerus_eperlanus,Osmerus_eperlanus,Osmerus_mordax, consensus Eukaryota;Chordata;Actinopteri;Osmeriformes;Osmeridae;Osmerus;Osmerus_eperlanus.	Osmerus eperlanus	urn:lsid:marinespecies.org:taxname:126736	species	asv.9_EE0085	EE0085
3598	present	Hugo Gante	eDNA expeditions citizen science sampling	36627	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.176_EE0069	EE0069
3353	present	Hugo Gante	eDNA expeditions citizen science sampling	36627	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.178_EE0069	EE0069
3201	present	Hugo Gante	eDNA expeditions citizen science sampling	34169	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.180_EE0074	EE0074
3130	present	Hugo Gante	eDNA expeditions citizen science sampling	334384	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.174_EE0085	EE0085
3053	present	Hugo Gante	eDNA expeditions citizen science sampling	34169	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.173_EE0074	EE0074
2995	present	Hugo Gante	eDNA expeditions citizen science sampling	334384	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia				Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Macaca;Macaca_sinica, confidences 1;0.92;0.92;0.78;0.64;0.3;0.2. No VSEARCH hits at 0.97 identity.	Mammalia	urn:lsid:marinespecies.org:taxname:1837	class	asv.13_EE0085	EE0085
2914	present	Hugo Gante	eDNA expeditions citizen science sampling	334384	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.99;0.99;0.99;0.99;0.99;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.4_EE0085	EE0085
2828	present	Hugo Gante	eDNA expeditions citizen science sampling	34169	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.181_EE0074	EE0074
2642	present	Hugo Gante	eDNA expeditions citizen science sampling	36627	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.577_EE0069	EE0069
2608	present	Hugo Gante	eDNA expeditions citizen science sampling	34169	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.175_EE0074	EE0074
2561	present	Hugo Gante	eDNA expeditions citizen science sampling	77472	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MT506268,JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.10_EE0066	EE0066
2469	present	Hugo Gante	eDNA expeditions citizen science sampling	84665	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;0.99;0.99;0.99;0.99;0.99;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.4_EE0084	EE0084
2342	present	Hugo Gante	eDNA expeditions citizen science sampling	334384	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates			Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Lophocebus;Lophocebus_aterrimus, confidences 1;0.98;0.97;0.95;0.5;0.22;0.22. No VSEARCH hits at 0.97 identity.	Primates	urn:lsid:marinespecies.org:taxname:1455974	order	asv.12_EE0085	EE0085
2317	present	Hugo Gante	eDNA expeditions citizen science sampling	133076	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.174_EE0088	EE0088
2269	present	Hugo Gante	eDNA expeditions citizen science sampling	334384	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Gobiiformes	Gobiidae	Pomatoschistus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Pomatoschistus;Pomatoschistus_microps, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KJ128869,AJ616828, identities 100,99.6, taxonomy Pomatoschistus_microps,Pomatoschistus_microps, consensus Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Pomatoschistus;Pomatoschistus_microps.	Pomatoschistus microps	urn:lsid:marinespecies.org:taxname:126927	species	asv.36_EE0085	EE0085
