organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	identificationRemarks	scientificName	scientificNameID	taxonRank	occurrenceID	materialSampleID
144113	present	Hugo Gante	eDNA expeditions citizen science sampling	443659	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.95;0.9;0.42;0.42;0.24;0.24;0.24. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.570_EE0001	EE0001
137982	present	Hugo Gante	eDNA expeditions citizen science sampling	648519	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0087	EE0087
135258	present	Hugo Gante	eDNA expeditions citizen science sampling	514415	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Nototheniidae;g__Pagothenia;s__Pagothenia_borchgrevinki, confidences 1;1;0.91;0.81;0.6;0.5;0.47;0.47. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.2_EE0003	EE0003
133953	present	Hugo Gante	eDNA expeditions citizen science sampling	648519	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.289_EE0087	EE0087
133772	present	Hugo Gante	eDNA expeditions citizen science sampling	210249	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.96;0.51;0.51;0.38;0.24;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.1060_EE0002	EE0002
120347	present	Hugo Gante	eDNA expeditions citizen science sampling	514415	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0003	EE0003
117119	present	Hugo Gante	eDNA expeditions citizen science sampling	514415	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.289_EE0003	EE0003
105650	present	Hugo Gante	eDNA expeditions citizen science sampling	295083	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0017	EE0017
105548	present	Hugo Gante	eDNA expeditions citizen science sampling	607587	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0004	EE0004
102502	present	Hugo Gante	eDNA expeditions citizen science sampling	607587	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.289_EE0004	EE0004
102313	present	Hugo Gante	eDNA expeditions citizen science sampling	295083	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.289_EE0017	EE0017
73706	present	Hugo Gante	eDNA expeditions citizen science sampling	514415	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.96;0.51;0.51;0.38;0.24;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.1060_EE0003	EE0003
68283	present	Hugo Gante	eDNA expeditions citizen science sampling	443659	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0001	EE0001
65995	present	Hugo Gante	eDNA expeditions citizen science sampling	443659	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.289_EE0001	EE0001
62956	present	Hugo Gante	eDNA expeditions citizen science sampling	607587	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.96;0.51;0.51;0.38;0.24;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.1060_EE0004	EE0004
62840	present	Hugo Gante	eDNA expeditions citizen science sampling	443659	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.98;0.9;0.37;0.37;0.21;0.21;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.571_EE0001	EE0001
53699	present	Hugo Gante	eDNA expeditions citizen science sampling	107142	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Nototheniidae;g__Pagothenia;s__Pagothenia_borchgrevinki, confidences 1;1;0.91;0.81;0.6;0.5;0.47;0.47. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.2_EE0022	EE0022
52597	present	Hugo Gante	eDNA expeditions citizen science sampling	607587	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.98;0.9;0.37;0.37;0.21;0.21;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.571_EE0004	EE0004
50702	present	Hugo Gante	eDNA expeditions citizen science sampling	391542	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0019	EE0019
49226	present	Hugo Gante	eDNA expeditions citizen science sampling	391542	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.289_EE0019	EE0019
46957	present	Hugo Gante	eDNA expeditions citizen science sampling	391542	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Amphibia;o__Anura;f__Megophryidae;g__Megophrys;s__Megophrys_gigantica, confidences 1;0.98;0.9;0.37;0.37;0.21;0.21;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.571_EE0019	EE0019
33082	present	Hugo Gante	eDNA expeditions citizen science sampling	107142	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.96;0.51;0.51;0.38;0.24;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.1060_EE0022	EE0022
31455	present	Hugo Gante	eDNA expeditions citizen science sampling	648519	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Salmoniformes	Salmonidae	Salmo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Salmo;s__Salmo_trutta, confidences 1;1;1;1;1;1;0.87;0.87. No VSEARCH hits at 0.97 identity.	Salmo trutta	urn:lsid:marinespecies.org:taxname:127187	species	asv.6_EE0087	EE0087
27584	present	Hugo Gante	eDNA expeditions citizen science sampling	1324004	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Rodentia;f__Spalacidae;g__Nannospalax;s__Nannospalax_ceyhanus, confidences 1;0.98;0.87;0.53;0.22;0.12;0.05;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.3_EE0005	EE0005
27384	present	Hugo Gante	eDNA expeditions citizen science sampling	443659	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.96;0.51;0.51;0.38;0.24;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.1060_EE0001	EE0001
27070	present	Hugo Gante	eDNA expeditions citizen science sampling	1324004	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Carnivora;f__Canidae;g__Vulpes;s__Vulpes_vulpes, confidences 1;0.96;0.85;0.5;0.03;0.02;0.02;0.01. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.290_EE0005	EE0005
26161	present	Hugo Gante	eDNA expeditions citizen science sampling	648519	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Perciformes;f__Nototheniidae;g__Pagothenia;s__Pagothenia_borchgrevinki, confidences 1;1;0.91;0.81;0.6;0.5;0.47;0.47. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.2_EE0087	EE0087
24438	present	Hugo Gante	eDNA expeditions citizen science sampling	1324004	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.96;0.51;0.51;0.38;0.24;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.1060_EE0005	EE0005
22839	present	Hugo Gante	eDNA expeditions citizen science sampling	210249	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0002	EE0002
22173	present	Hugo Gante	eDNA expeditions citizen science sampling	1324004	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;0.96;0.75;0.62;0.53;0.42;0.42. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.5_EE0005	EE0005
22168	present	Hugo Gante	eDNA expeditions citizen science sampling	210249	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.289_EE0002	EE0002
22133	present	Hugo Gante	eDNA expeditions citizen science sampling	391542	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.96;0.51;0.51;0.38;0.24;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.1060_EE0019	EE0019
