organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	kingdom	phylum	class	order	family	genus	identificationRemarks	scientificName	scientificNameID	taxonRank	occurrenceID	materialSampleID
17715	present	Hugo Gante	eDNA expeditions citizen science sampling	373539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.273_EE0528	EE0528
17095	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0524	EE0524
16244	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.273_EE0524	EE0524
15989	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Bacteria	Proteobacteria	Alphaproteobacteria				Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 70 alignment length	Alphaproteobacteria	urn:lsid:marinespecies.org:taxname:392750	class	asv.941_EE0524	EE0524
14269	present	Hugo Gante	eDNA expeditions citizen science sampling	30294	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0537	EE0537
14244	present	Hugo Gante	eDNA expeditions citizen science sampling	373539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__undef_Chordata;o__Testudines;f__Testudinidae;g__Testudo;s__Testudo_horsfieldii, confidences 1;1;0.95;0.53;0.53;0.42;0.25;0.21. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.940_EE0528	EE0528
13617	present	Hugo Gante	eDNA expeditions citizen science sampling	30294	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.273_EE0537	EE0537
11847	present	Hugo Gante	eDNA expeditions citizen science sampling	373539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacanthidae;g__Pygoplites;s__Pygoplites_diacanthus, confidences 1;1;1;0.93;0.26;0.23;0.17;0.17. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.7_EE0528	EE0528
8678	present	Hugo Gante	eDNA expeditions citizen science sampling	304834	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Atrobucca;s__Atrobucca_nibe, confidences 1;1;0.98;0.63;0.22;0.11;0.06;0.06. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.6_EE0526	EE0526
8625	present	Hugo Gante	eDNA expeditions citizen science sampling	304834	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Sciaenidae;g__Atrobucca;s__Atrobucca_nibe, confidences 1;1;0.98;0.66;0.16;0.06;0.03;0.03. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.274_EE0526	EE0526
7023	present	Hugo Gante	eDNA expeditions citizen science sampling	304834	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Mulliformes	Mullidae	Parupeneus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Syngnathiformes;f__Mullidae;g__Parupeneus;s__Parupeneus_multifasciatus, confidences 1;1;1;0.99;0.9;0.9;0.9;0.86. No VSEARCH hits at 0.97 identity.	Parupeneus multifasciatus	urn:lsid:marinespecies.org:taxname:277820	species	asv.10_EE0526	EE0526
6584	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Penaeidae;g__Trachysalambria;s__Trachysalambria_crosnieri, confidences 1;0.86;0.07;0.03;0.03;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.92_EE0524	EE0524
6072	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Penaeidae;g__Trachysalambria;s__Trachysalambria_crosnieri, confidences 1;0.89;0.1;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.513_EE0524	EE0524
5759	present	Hugo Gante	eDNA expeditions citizen science sampling	373539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Plotosidae;g__Plotosus;s__Plotosus_japonicus, confidences 1;1;0.97;0.76;0.59;0.56;0.56;0.36. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.8_EE0528	EE0528
5719	present	Hugo Gante	eDNA expeditions citizen science sampling	373539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Siluriformes;f__Plotosidae;g__Plotosus;s__Plotosus_japonicus, confidences 1;1;0.99;0.82;0.63;0.62;0.62;0.39. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.275_EE0528	EE0528
5023	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Graphidaceae;g__Taitaia;s__Taitaia_aurea, confidences 1;0.14;0.14;0.1;0.1;0.1;0.1;0.1. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.514_EE0524	EE0524
4917	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Ambassidae;g__Ambassis;s__Ambassis_gymnocephalus, confidences 1;1;1;0.8;0.38;0.34;0.34;0.34. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.13_EE0524	EE0524
4910	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.93;0.08;0.06;0.04;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.515_EE0524	EE0524
4878	present	Hugo Gante	eDNA expeditions citizen science sampling	10291	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_YE-08	YE-08
4852	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Penaeidae;g__Trachysalambria;s__Trachysalambria_crosnieri, confidences 1;0.88;0.07;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.516_EE0524	EE0524
4733	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Penaeidae;g__Trachysalambria;s__Trachysalambria_crosnieri, confidences 1;0.88;0.06;0.02;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.517_EE0524	EE0524
4721	present	Hugo Gante	eDNA expeditions citizen science sampling	29973	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.97;0.97;0.97;0.92;0.92. No VSEARCH hits at 0.97 identity.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0539	EE0539
4655	present	Hugo Gante	eDNA expeditions citizen science sampling	10291	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.273_YE-08	YE-08
4497	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Arthropoda;c__Insecta;o__Phthiraptera;f__Philopteridae;g__Columbicola;s__Columbicola_macrourae, confidences 1;0.97;0.13;0.07;0.07;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.160_EE0524	EE0524
4443	present	Hugo Gante	eDNA expeditions citizen science sampling	29973	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Mammalia;o__Primates;f__Hominidae;g__Homo;s__Homo_sapiens, confidences 1;1;1;0.98;0.96;0.95;0.94;0.94. Confirmation with VSEARCH against the 12S_ncbi_teleo database at 0.97 similarity: hits KY411495,MN503427,JQ704035,JN160804,KF683087,MH176355,JQ705512,HM357814,AP013187,KU867622, identities 100,100,100,100,100,100,100,98.6,98.6,98.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Homo_heidelbergensis,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.273_EE0539	EE0539
3869	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Blenniiformes;f__Blenniidae;g__Rhabdoblennius;s__Rhabdoblennius_nitidus, confidences 1;0.94;0.74;0.36;0.02;0.02;0.02;0.02. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.518_EE0524	EE0524
3702	present	Hugo Gante	eDNA expeditions citizen science sampling	304834	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Pomacentridae;g__Chromis;s__Chromis_amboinensis, confidences 1;0.99;0.97;0.63;0.06;0.01;0.01;0. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.17_EE0526	EE0526
3547	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Graphidaceae;g__Taitaia;s__Taitaia_aurea, confidences 1;0.13;0.13;0.12;0.12;0.12;0.12;0.12. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.154_EE0524	EE0524
3462	present	Hugo Gante	eDNA expeditions citizen science sampling	373539	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata	Teleostei	Eupercaria incertae sedis	Scaridae	Scarus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Labriformes;f__Labridae;g__Scarus;s__Scarus_ghobban, confidences 1;1;1;1;0.99;0.99;0.92;0.89. No VSEARCH hits at 0.97 identity.	Scarus ghobban	urn:lsid:marinespecies.org:taxname:219127	species	asv.15_EE0528	EE0528
3433	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.97;0.1;0.1;0.07;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.519_EE0524	EE0524
3401	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia						Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Mollusca;c__Gastropoda;o__Stylommatophora;f__Bradybaenidae;g__Mandarina;s__Mandarina_hirasei, confidences 1;0.97;0.1;0.09;0.05;0.03;0.03;0.03. No VSEARCH hits at 0.97 identity.	Metazoa	urn:lsid:marinespecies.org:taxname:1486573	subkingdom	asv.520_EE0524	EE0524
3398	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads							Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Graphidaceae;g__Taitaia;s__Taitaia_aurea, confidences 1;0.14;0.14;0.13;0.13;0.13;0.13;0.13. No VSEARCH hits at 0.97 identity.	Incertae sedis	urn:lsid:marinespecies.org:taxname:12	kingdom	asv.521_EE0524	EE0524
3261	present	Hugo Gante	eDNA expeditions citizen science sampling	240373	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__undef_Actinopteri;f__Ambassidae;g__Ambassis;s__Ambassis_gymnocephalus, confidences 1;1;1;0.76;0.41;0.37;0.37;0.37. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.19_EE0524	EE0524
3176	present	Hugo Gante	eDNA expeditions citizen science sampling	304834	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lutjaniformes;f__Haemulidae;g__Plectorhinchus;s__Plectorhinchus_orientalis, confidences 1;0.98;0.96;0.68;0.09;0.09;0.09;0.08. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.11_EE0526	EE0526
3157	present	Hugo Gante	eDNA expeditions citizen science sampling	304834	DNA Sequence reads	DNA Sequence reads	Animalia	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy sk__Eukaryota;k__Metazoa;p__Chordata;c__Actinopteri;o__Lutjaniformes;f__Haemulidae;g__Plectorhinchus;s__Plectorhinchus_orientalis, confidences 1;1;0.98;0.68;0.08;0.07;0.07;0.07. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.277_EE0526	EE0526
