organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	identificationRemarks	scientificName	scientificNameID	taxonRank	occurrenceID	materialSampleID
42522	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Centrarchiformes	Kyphosidae	Neoscorpis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Neoscorpis;Neoscorpis_lithophilus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KC136457, identities 100, taxonomy Neoscorpis_lithophilus, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Neoscorpis;Neoscorpis_lithophilus.	Neoscorpis lithophilus	urn:lsid:marinespecies.org:taxname:218709	species	asv.5_EE0376	EE0376
40057	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Carangaria incertae sedis	Polynemidae	Polydactylus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Polynemidae;Polydactylus;Polydactylus_plebeius, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_026235, identities 99.7, taxonomy Polydactylus_plebeius, consensus Eukaryota;Chordata;Actinopteri;Polynemidae;Polydactylus;Polydactylus_plebeius.	Polydactylus plebeius	urn:lsid:marinespecies.org:taxname:218911	species	asv.9_EE0373	EE0373
38969	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JX266265,KP900754,JQ446410,KJ801473,JN415484,JN160804,KY748238,DQ867014,JN858956,HM246152, identities 100,100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Homo_sapiens,Thrips_alliorum, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.1_EE0373	EE0373
32869	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Cichliformes	Cichlidae	Oreochromis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis;Oreochromis_mossambicus, confidences 1;1;1;1;1;1;0.95. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits MH767422,MH767418,DQ426662,DQ426661,AF112585,GU370126,MK788832,MK788824,MK788777,MK788763, identities 100,100,99.6,99.6,99.6,99.6,99.3,99.3,99.3,99.3, taxonomy Oreochromis_niloticus,Oreochromis_mossambicus,Oreochromis_niloticus_x_Oreochromis_mossambicus,Oreochromis_mossambicus,Oreochromis_niloticus,Oreochromis_niloticus,Oreochromis_squamipinnis,Oreochromis_shiranus,Oreochromis_karongae,Oreochromis_chungruruensis, consensus Eukaryota;Chordata;Actinopteri;Cichliformes;Cichlidae;Oreochromis.	Oreochromis mossambicus	urn:lsid:marinespecies.org:taxname:218777	species	asv.14_EE0371	EE0371
32176	present	Hugo Gante	eDNA expeditions citizen science sampling	389376	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KM986624,JX266263,KM986623,KY751400,DQ304903,MF497522,AF347009,KC533502,MH981671,D38112, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.2_EE0381	EE0381
32157	present	Hugo Gante	eDNA expeditions citizen science sampling	177083	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Centrarchiformes	Kyphosidae	Neoscorpis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Neoscorpis;Neoscorpis_lithophilus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KC136457, identities 100, taxonomy Neoscorpis_lithophilus, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Neoscorpis;Neoscorpis_lithophilus.	Neoscorpis lithophilus	urn:lsid:marinespecies.org:taxname:218709	species	asv.5_EE0378	EE0378
28970	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Centrarchiformes	Kyphosidae	Kyphosus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus;Kyphosus_vaigiensis, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX494866,KX278315,KC136568,KC136578,KC136505,KC136428,KC136382,KC136538,KC136535,KC136423, identities 100,100,100,99.6,99.6,99.6,99.6,99.2,99.2,99.2, taxonomy Kyphosus_bigibbus,Kyphosus_vaigiensis,Kyphosus_incisor,Kyphosus_ocyurus,Kyphosus_vaigiensis,Kyphosus_vaigiensis,Kyphosus_incisor,Kyphosus_cinerascens,Kyphosus_elegans,Kyphosus_analogus, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Kyphosus.	Kyphosus vaigiensis	urn:lsid:marinespecies.org:taxname:218706	species	asv.10_EE0373	EE0373
21660	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Abudefduf	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_sordidus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JF457211,OP035089,FJ616404,JF457209,FJ616402, identities 100,99.6,99.6,99.6,97, taxonomy Abudefduf_sordidus,Abudefduf_sordidus,Abudefduf_sordidus,Abudefduf_sordidus,Abudefduf_septemfasciatus, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf;Abudefduf_sordidus.	Abudefduf sordidus	urn:lsid:marinespecies.org:taxname:212888	species	asv.13_EE0376	EE0376
18930	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JQ446410,KJ801473,JN160804,KY748238,DQ867014,HM246152,HM246151,KM978387,JF339215,JF339214, identities 100,100,100,100,100,100,100,100,100,100, taxonomy Homo_sapiens,Homo_sapiens,Cloning_vector_pRS316-1B9,Panstrongylus_lignarius,Gallus_gallus,Thrips_alliorum,Echinothrips_americanus,Akabosia_matsudoensis,Physarum_xylophilum,Perichaena_chrysosperma, consensus Eukaryota.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.3_EE0373	EE0373
18404	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Chordata	Mammalia	Primates	Hominidae	Homo	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KM986624,JX266263,KM986623,KY751400,DQ304903,MF497522,AF347009,KC533502,MH981671,D38112, identities 100,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6,99.6, taxonomy Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens,Homo_sapiens, consensus Eukaryota;Chordata;Mammalia;Primates;Hominidae;Homo;Homo_sapiens.	Homo sapiens	urn:lsid:marinespecies.org:taxname:1455977	species	asv.2_EE0376	EE0376
18337	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Acanthurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_triostegus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY264601,AY057294,OP035275, identities 100,99.6,98.9, taxonomy Acanthurus_triostegus,Acanthurus_triostegus,Acanthurus_triostegus, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_triostegus.	Acanthurus triostegus	urn:lsid:marinespecies.org:taxname:219630	species	asv.11_EE0376	EE0376
18078	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Helcogramma;Helcogramma_fuscopinna, confidences 1;1;0.99;0.61;0.58;0.54;0.54. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.15_EE0372	EE0372
17891	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Siluriformes	Clariidae	Clarias	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Clariidae;Clarias;Clarias_gariepinus, confidences 1;1;1;1;1;1;0.99. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OP391523,KX243289,KP853093,JQ699186,MH458871,KP868549,KP868548,JQ699188,JQ699185,KX243284, identities 100,100,100,99.6,99.6,99.6,99.6,99.2,99.2,99.2, taxonomy Clarias_batrachus,Clarias_gariepinus,Clarias_gariepinus_x_Clarias_batrachus,Clarias_gariepinus,Clarias_gariepinus,Clarias_gariepinus,Clarias_gariepinus_x_Clarias_batrachus,Clarias_gariepinus,Clarias_gariepinus,Clarias_gariepinus, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Clariidae;Clarias;Clarias_gariepinus.	Clarias gariepinus	urn:lsid:marinespecies.org:taxname:888192	species	asv.18_EE0371	EE0371
17036	present	Hugo Gante	eDNA expeditions citizen science sampling	213125	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Blenniiformes	Blenniidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Praealticus;Praealticus_labrovittatus, confidences 1;1;1;0.85;0.85;0.29;0.23. No VSEARCH hits at 0.97 identity.	Blenniidae	urn:lsid:marinespecies.org:taxname:125519	family	asv.17_EE0372	EE0372
13108	present	Hugo Gante	eDNA expeditions citizen science sampling	436813	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Sparidae	Diplodus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Diplodus;Diplodus_sargus, confidences 1;1;1;1;1;1;0.38. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF365361,AJ247293,AF365360,AF365358,AF365356,AF365357,NC_082990,OP056887,AF247421,AF365359, identities 100,99.6,99.2,98.9,98.9,98.5,98.5,98.5,98.1,98.1, taxonomy Diplodus_capensis,Diplodus_sargus,Diplodus_noct,Diplodus_holbrookii,Diplodus_argenteus,Diplodus_argenteus,Diplodus_holbrookii,Diplodus_holbrookii,Diplodus_holbrookii,Diplodus_bermudensis, consensus Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Diplodus.	Diplodus	urn:lsid:marinespecies.org:taxname:126076	genus	asv.12_EE0373	EE0373
12536	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Blenniiformes	Blenniidae	Istiblennius	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Istiblennius;Istiblennius_edentulus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX301934,KX301928, identities 100,99.6, taxonomy Istiblennius_edentulus,Istiblennius_edentulus, consensus Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Istiblennius;Istiblennius_edentulus.	Istiblennius edentulus	urn:lsid:marinespecies.org:taxname:219294	species	asv.24_EE0376	EE0376
12401	present	Hugo Gante	eDNA expeditions citizen science sampling	323633	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Centrarchiformes	Kyphosidae	Neoscorpis	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Neoscorpis;Neoscorpis_lithophilus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KC136457, identities 100, taxonomy Neoscorpis_lithophilus, consensus Eukaryota;Chordata;Actinopteri;Centrarchiformes;Kyphosidae;Neoscorpis;Neoscorpis_lithophilus.	Neoscorpis lithophilus	urn:lsid:marinespecies.org:taxname:218709	species	asv.5_EE0375	EE0375
11506	present	Hugo Gante	eDNA expeditions citizen science sampling	475525	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Sparidae	Sarpa	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Sarpa;Sarpa_salpa, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AF247402,JX282348,GQ485280, identities 100,99.6,99.6, taxonomy Sarpa_salpa,Sarpa_salpa,Sarpa_salpa, consensus Eukaryota;Chordata;Actinopteri;Spariformes;Sparidae;Sarpa;Sarpa_salpa.	Sarpa salpa	urn:lsid:marinespecies.org:taxname:127064	species	asv.19_EE0376	EE0376
11466	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Carangaria incertae sedis	Polynemidae	Polydactylus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Polynemidae;Polydactylus;Polydactylus_plebeius, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_026235, identities 99.7, taxonomy Polydactylus_plebeius, consensus Eukaryota;Chordata;Actinopteri;Polynemidae;Polydactylus;Polydactylus_plebeius.	Polydactylus plebeius	urn:lsid:marinespecies.org:taxname:218911	species	asv.9_EE0380	EE0380
10802	present	Hugo Gante	eDNA expeditions citizen science sampling	177083	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Labridae	Thalassoma	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma;Thalassoma_purpureum, confidences 1;1;1;1;1;1;0.61. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OP035244,OP035098,JF457691,AY329011,KY815463, identities 100,100,99.6,98.5,98.5, taxonomy Thalassoma_purpureum,Thalassoma_trilobatum,Thalassoma_purpureum,Thalassoma_trilobatum,Thalassoma_quinquevittatum, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Thalassoma.	Thalassoma	urn:lsid:marinespecies.org:taxname:126024	genus	asv.21_EE0378	EE0378
10130	present	Hugo Gante	eDNA expeditions citizen science sampling	594720	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Gobiiformes	Eleotridae	Hypseleotris	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Hypseleotris;Hypseleotris_cyprinoides, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OM971860, identities 99.2, taxonomy Hypseleotris_cyprinoides, consensus Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Hypseleotris;Hypseleotris_cyprinoides.	Hypseleotris cyprinoides	urn:lsid:marinespecies.org:taxname:278158	species	asv.29_EE0371	EE0371
9931	present	Hugo Gante	eDNA expeditions citizen science sampling	123335	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Gobiiformes	Gobiidae	Bathygobius	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Bathygobius;Bathygobius_cotticeps, confidences 1;1;1;1;1;1;1. No VSEARCH hits at 0.97 identity.	Bathygobius cotticeps	urn:lsid:marinespecies.org:taxname:209211	species	asv.30_EE0380	EE0380
