organismQuantity	occurrenceStatus	recordedBy	samplingProtocol	sampleSizeValue	organismQuantityType	sampleSizeUnit	phylum	class	order	family	genus	identificationRemarks	scientificName	scientificNameID	taxonRank	occurrenceID	materialSampleID
12299	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Scartella;Scartella_caboverdiana, confidences 1;1;1;0.68;0.67;0.08;0.06. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.4_EE0526	EE0526
12209	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mulliformes	Mullidae	Mulloidichthys	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mulloidichthys;Mulloidichthys_flavolineatus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OP035107, identities 99.2, taxonomy Mulloidichthys_flavolineatus, consensus Eukaryota;Chordata;Actinopteri;Syngnathiformes;Mullidae;Mulloidichthys;Mulloidichthys_flavolineatus.	Mulloidichthys flavolineatus	urn:lsid:marinespecies.org:taxname:218647	species	asv.9_EE0528	EE0528
11455	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Coris;Coris_hewetti, confidences 1;0.91;0.67;0.01;0.01;0;0. No VSEARCH hits at 0.97 identity.	Chordata	urn:lsid:marinespecies.org:taxname:1821	phylum	asv.11_EE0528	EE0528
9479	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Abudefduf	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_sordidus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JF457211,OP035089,FJ616404,JF457209,FJ616402, identities 100,99.6,99.6,99.6,97, taxonomy Abudefduf_sordidus,Abudefduf_sordidus,Abudefduf_sordidus,Abudefduf_sordidus,Abudefduf_septemfasciatus, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf;Abudefduf_sordidus.	Abudefduf sordidus	urn:lsid:marinespecies.org:taxname:212888	species	asv.5_EE0528	EE0528
7816	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Scaridae	Scarus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus;Scarus_frenatus, confidences 1;1;1;1;1;1;0.7. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY081087,JX026509,JX026508,JX026507,EU601253,JX026506,JX026501,KY815450,JX026521,JX026482, identities 100,98.9,98.9,98.9,98.9,98.5,98.5,98.5,98.1,98.1, taxonomy Scarus_frenatus,Scarus_aff._rubroviolaceus_SY,Scarus_aff._rubroviolaceus_OM,Scarus_aff._rubroviolaceus_GBR,Scarus_rubroviolaceus,Scarus_aff._rubroviolaceus_EP,Scarus_persicus,Scarus_ferrugineus,Scarus_zufar,Scarus_ferrugineus, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus.	Scarus	urn:lsid:marinespecies.org:taxname:159299	genus	asv.13_EE0526	EE0526
5974	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_decussatus, confidences 1;1;1;0.76;0.76;0.25;0.19. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.10_EE0528	EE0528
5751	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_decussatus, confidences 1;1;1;0.76;0.76;0.25;0.19. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.10_EE0526	EE0526
5615	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Zebrasoma	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Zebrasoma;Zebrasoma_scopas, confidences 1;1;1;1;1;1;0.73. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KT952633,AY057320,AY057319,OP035200,AY057321,AY264592, identities 99.6,99.2,99.2,99.2,98.9,98.9, taxonomy Zebrasoma_xanthurum,Zebrasoma_scopas,Zebrasoma_flavescens,Zebrasoma_rostratum,Zebrasoma_scopas,Zebrasoma_scopas, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Zebrasoma.	Zebrasoma	urn:lsid:marinespecies.org:taxname:204630	genus	asv.12_EE0526	EE0526
5539	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Acanthurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_thompsoni, confidences 1;1;1;1;1;0.83;0.39. No VSEARCH hits at 0.97 identity.	Acanthurus	urn:lsid:marinespecies.org:taxname:125908	genus	asv.18_EE0528	EE0528
5331	present	Hugo Gante	eDNA expeditions citizen science sampling	23818	DNA Sequence reads	DNA Sequence reads						Identification based on blastn against the full nt database (downloaded on 2021-11-25), and with basta-lca with filtering on: 95 percent identity, 5e-13 e-value, and 150 alignment length	Bacteria	urn:lsid:marinespecies.org:taxname:6	kingdom	asv.613_EE0524	EE0524
5251	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Crenimugil	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Crenimugil;Crenimugil_crenilabis, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_017884,JQ060684,JQ060683,KF375042,JQ060760,KF019112,KF375041,JX879773, identities 100,99.6,99.6,98.5,98.2,97.8,97.8,97.4, taxonomy Crenimugil_crenilabis,Crenimugil_crenilabis,Crenimugil_crenilabis,Crenimugil_seheli,Crenimugil_seheli,Crenimugil_buchanani,Crenimugil_seheli,Crenimugil_seheli, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Crenimugil.	Crenimugil crenilabis	urn:lsid:marinespecies.org:taxname:151498	species	asv.20_EE0528	EE0528
5164	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Eupercaria incertae sedis	Scaridae	Scarus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus;Scarus_rubroviolaceus, confidences 1;1;1;1;1;1;0.58. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits JX026509,JX026508,JX026507,EU601253,JX026506,JX026501,KY815450,JX026521,JX026482,AY081087, identities 100,100,100,100,99.6,99.6,99.6,99.2,99.2,98.9, taxonomy Scarus_aff._rubroviolaceus_SY,Scarus_aff._rubroviolaceus_OM,Scarus_aff._rubroviolaceus_GBR,Scarus_rubroviolaceus,Scarus_aff._rubroviolaceus_EP,Scarus_persicus,Scarus_ferrugineus,Scarus_zufar,Scarus_ferrugineus,Scarus_frenatus, consensus Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Scarus.	Scarus	urn:lsid:marinespecies.org:taxname:159299	genus	asv.17_EE0526	EE0526
4981	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Blenniiformes	Blenniidae		Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Entomacrodus;Entomacrodus_decussatus, confidences 1;1;0.99;0.87;0.87;0.53;0.44. No VSEARCH hits at 0.97 identity.	Blenniidae	urn:lsid:marinespecies.org:taxname:125519	family	asv.16_EE0526	EE0526
4979	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Tripterygiidae;Enneapterygius;Enneapterygius_etheostomus, confidences 1;1;1;0.41;0.39;0.16;0.16. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.19_EE0528	EE0528
4604	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Ctenochaetus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Ctenochaetus;Ctenochaetus_striatus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY264604,AY057302,DQ532859,OP035160,AY057300,AY057299,AY057289,OP035069,AY057298,AY057290, identities 100,99.6,99.2,98.5,98.1,98.1,98.1,98.1,97.7,97.7, taxonomy Ctenochaetus_striatus,Ctenochaetus_striatus,Ctenochaetus_hawaiiensis,Ctenochaetus_strigosus,Ctenochaetus_cyanocheilus,Ctenochaetus_cyanocheilus,Acanthurus_pyroferus,Acanthurus_guttatus,Ctenochaetus_binotatus,Acanthurus_pyroferus, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Ctenochaetus.	Ctenochaetus striatus	urn:lsid:marinespecies.org:taxname:219659	species	asv.22_EE0526	EE0526
4541	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Acanthuridae	Acanthurus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus;Acanthurus_japonicus, confidences 1;1;1;1;1;0.86;0.09. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY057287,DQ532832,AY057292,AY264595,NC_009830,AY057291,OP035106,AY057296,OP035224,AY057285, identities 99.2,99.2,98.9,98.9,98.9,98.5,98.5,98.1,98.1,97.7, taxonomy Acanthurus_nigricans,Acanthurus_japonicus,Acanthurus_thompsoni,Acanthurus_dussumieri,Acanthurus_leucosternon,Acanthurus_thompsoni,Acanthurus_achilles,Acanthurus_xanthopterus,Acanthurus_blochii,Acanthurus_mata, consensus Eukaryota;Chordata;Actinopteri;Acanthuriformes;Acanthuridae;Acanthurus.	Acanthurus	urn:lsid:marinespecies.org:taxname:125908	genus	asv.21_EE0528	EE0528
4425	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Abudefduf	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_vaigiensis, confidences 1;1;1;1;1;1;0.52. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY365120,FJ616403,AF285943,KF375076,JF457218,JF457205,OP035322,AF285942,FJ616398,AF112577, identities 100,100,99.6,99.6,99.6,99.6,98.1,97.8,97.8,97.4, taxonomy Abudefduf_vaigiensis,Abudefduf_sexfasciatus,Abudefduf_sexfasciatus,Abudefduf_vaigiensis,Abudefduf_vaigiensis,Abudefduf_sexfasciatus,Abudefduf_abdominalis,Abudefduf_saxatilis,Abudefduf_hoefleri,Abudefduf_saxatilis, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf.	Abudefduf	urn:lsid:marinespecies.org:taxname:126044	genus	asv.14_EE0528	EE0528
4288	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Blenniiformes	Blenniidae	Istiblennius	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Istiblennius;Istiblennius_edentulus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX301928, identities 97.4, taxonomy Istiblennius_edentulus, consensus Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Istiblennius;Istiblennius_edentulus.	Istiblennius edentulus	urn:lsid:marinespecies.org:taxname:219294	species	asv.15_EE0528	EE0528
4231	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata					Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Blenniiformes;Blenniidae;Istiblennius;Istiblennius_lineatus, confidences 1;0.99;0.98;0.6;0.59;0.15;0.13. No VSEARCH hits at 0.97 identity.	Actinopteri	urn:lsid:marinespecies.org:taxname:843664	superclass	asv.24_EE0526	EE0526
3751	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Clupeiformes	Dorosomatidae	Herklotsichthys	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Herklotsichthys;Herklotsichthys_quadrimaculatus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KX371634, identities 100, taxonomy Herklotsichthys_quadrimaculatus, consensus Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Herklotsichthys;Herklotsichthys_quadrimaculatus.	Herklotsichthys quadrimaculatus	urn:lsid:marinespecies.org:taxname:212264	species	asv.27_EE0528	EE0528
3701	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Acanthuriformes	Chaetodontidae	Chaetodon	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Chaetodontidae;Chaetodon;Chaetodon_ulietensis, confidences 1;1;1;1;1;1;0.22. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits OP035130,EF616947,EF616939,EF616928,EF616920,EF616919,EF095591,EF616949,EF616929,OP035208, identities 97.7,97.7,97.7,97.7,97.7,97.7,97.6,97.4,97.4,97.3, taxonomy Chaetodon_auriga,Chaetodon_rafflesii,Chaetodon_lineolatus,Chaetodon_ulietensis,Chaetodon_semilarvatus,Chaetodon_falcula,Chaetodon_semilarvatus,Chaetodon_vagabundus,Chaetodon_oxycephalus,Chaetodon_lineolatus, consensus Eukaryota;Chordata;Actinopteri;Chaetodontiformes;Chaetodontidae;Chaetodon.	Chaetodon	urn:lsid:marinespecies.org:taxname:125954	genus	asv.23_EE0528	EE0528
3678	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Oedalechilus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus_labiosus, confidences 1;1;1;1;1;1;1. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_025941, identities 100, taxonomy Oedalechilus_labiosus, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Oedalechilus;Oedalechilus_labiosus.	Oedalechilus labiosus	urn:lsid:marinespecies.org:taxname:218898	species	asv.2_EE0526	EE0526
3134	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Siluriformes	Plotosidae	Plotosus	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Siluriformes;Plotosidae;Plotosus;Plotosus_japonicus, confidences 1;1;1;1;1;1;0.66. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits NC_029714,KR270437,KJ533241, identities 98.4,98.4,98, taxonomy Plotosus_lineatus,Plotosus_japonicus,Plotosus_lineatus, consensus Eukaryota;Chordata;Actinopteri;Siluriformes;Plotosidae;Plotosus;Plotosus_lineatus.	Plotosus	urn:lsid:marinespecies.org:taxname:206186	genus	asv.32_EE0528	EE0528
2935	present	Hugo Gante	eDNA expeditions citizen science sampling	344440	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Mugiliformes	Mugilidae	Crenimugil	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Crenimugil;Crenimugil_seheli, confidences 1;1;1;1;1;1;0.96. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits KF375042,JQ060760,NC_017884,JQ060684,JQ060683,KF019112,KF375041,JX879773, identities 100,99.6,98.5,98.2,98.2,97.8,97.8,97.4, taxonomy Crenimugil_seheli,Crenimugil_seheli,Crenimugil_crenilabis,Crenimugil_crenilabis,Crenimugil_crenilabis,Crenimugil_buchanani,Crenimugil_seheli,Crenimugil_seheli, consensus Eukaryota;Chordata;Actinopteri;Mugiliformes;Mugilidae;Crenimugil.	Crenimugil seheli	urn:lsid:marinespecies.org:taxname:1043477	species	asv.33_EE0528	EE0528
2879	present	Hugo Gante	eDNA expeditions citizen science sampling	218025	DNA Sequence reads	DNA Sequence reads	Chordata	Teleostei	Ovalentaria incertae sedis	Pomacentridae	Abudefduf	Identification based on the RDP classifier at the confidence level 0.8: taxonomy Eukaryota;Chordata;Actinopteri;o_Actinopteri;Pomacentridae;Abudefduf;Abudefduf_vaigiensis, confidences 1;1;1;1;1;1;0.52. Confirmation with VSEARCH against the 16S_ncbi_euk_1_50000_pga database at 0.97 similarity: hits AY365120,FJ616403,AF285943,KF375076,JF457218,JF457205,OP035322,AF285942,FJ616398,AF112577, identities 100,100,99.6,99.6,99.6,99.6,98.1,97.8,97.8,97.4, taxonomy Abudefduf_vaigiensis,Abudefduf_sexfasciatus,Abudefduf_sexfasciatus,Abudefduf_vaigiensis,Abudefduf_vaigiensis,Abudefduf_sexfasciatus,Abudefduf_abdominalis,Abudefduf_saxatilis,Abudefduf_hoefleri,Abudefduf_saxatilis, consensus Eukaryota;Chordata;Actinopteri;Pomacentridae;Abudefduf.	Abudefduf	urn:lsid:marinespecies.org:taxname:126044	genus	asv.14_EE0526	EE0526
